mes,carrera,semestre,curso,actividades,año,fecha,periodo_academico,ciclo_lectivo,estudiante_id,profesor_id,monitor_id
Febrero,Negocios Internacionales,3,Microeconomía I,Monitoría,2025,2025-02-01,1,2025-1,41F06449064B,PROF_CE2D,MON_8B96
Febrero,Negocios Internacionales,3,Microeconomía I,Monitoría,2025,2025-02-01,1,2025-1,BD523AD166B0,PROF_CE2D,MON_8B96
Febrero,Negocios Internacionales,3,Microeconomía I,Monitoría,2025,2025-02-01,1,2025-1,707A758A3A1D,PROF_CE2D,MON_8B96
Febrero,Negocios Internacionales,3,Microeconomía I,Monitoría,2025,2025-02-01,1,2025-1,6E16B2F39699,PROF_CE2D,MON_8B96
Febrero,Negocios Internacionales,4,Microeconomía I,Monitoría,2025,2025-02-01,1,2025-1,DBECBB08918D,PROF_CE2D,MON_8B96
Febrero,Mercadeo,6,Microeconomía I,Monitoría,2025,2025-02-01,1,2025-1,C4096D5FDD70,PROF_CE2D,MON_8B96
Febrero,Mercadeo,5,Microeconomía I,Monitoría,2025,2025-02-01,1,2025-1,639822FC106E,PROF_CE2D,MON_8B96
Febrero,Economía,6,Microeconomía I,Monitoría,2025,2025-02-01,1,2025-1,A03662BB6DD1,PROF_CE2D,MON_8B96
Febrero,Negocios Internacionales,3,Microeconomía I,Monitoría,2025,2025-02-01,1,2025-1,9D5F18F7E768,PROF_CE2D,MON_8B96
Febrero,Economía,7,Econometría II,Monitoría,2025,2025-02-01,1,2025-1,42F27B1A06DA,PROF_CE2D,MON_8C0F
Febrero,Economía,7,Econometría II,Uso del Espacio,2025,2025-02-01,1,2025-1,AB2E525D1B73,PROF_CE2D,MON_66BB
Febrero,Economía,8,Econometría II,Uso del Espacio,2025,2025-02-01,1,2025-1,8BAAB5ABEAE0,PROF_CE2D,MON_66BB
Febrero,Economía,8,Econometría II,Uso del Espacio,2025,2025-02-01,1,2025-1,BE2820E359B0,PROF_CE2D,MON_66BB
Febrero,Economía,7,Econometría II,Uso del Espacio,2025,2025-02-01,1,2025-1,19B6917D39FC,PROF_CE2D,MON_66BB
Febrero,Economía,0,Econometría II,Monitoría,2025,2025-02-01,1,2025-1,D701915C03D6,PROF_CE2D,MON_8C0F
Febrero,Economía,2,Microeconomía I,Monitoría,2025,2025-02-01,1,2025-1,4B3EB2A5ED11,PROF_CE2D,MON_8C0F
Febrero,Economía,2,Microeconomía I,Monitoría,2025,2025-02-01,1,2025-1,64638D01DDCF,PROF_CE2D,MON_8C0F
Febrero,Economía,2,Microeconomía I,Monitoría,2025,2025-02-01,1,2025-1,4B3EB2A5ED11,PROF_CE2D,MON_8C0F
Febrero,Economía,2,Microeconomía I,Monitoría,2025,2025-02-01,1,2025-1,64638D01DDCF,PROF_CE2D,MON_8C0F
Febrero,Negocios Internacionales,4,Microeconomía I,Monitoría,2025,2025-02-01,1,2025-1,ACA75B0A3F43,PROF_CE2D,MON_8C0F
Febrero,Economía,6,Sin Información,Proyecto Pobreza,2025,2025-02-01,1,2025-1,ECF150EF1DDA,PROF_66BB,MON_8C0F
Marzo,Administración De Empresas,1,Introducción a la Ciencia Económica,Taller Gentrificación,2025,2025-03-01,1,2025-1,B87DE92A96B3,PROF_825D,MON_266E
Marzo,Administración De Empresas,1,Introducción a la Ciencia Económica,Taller Gentrificación,2025,2025-03-01,1,2025-1,436524E162DB,PROF_825D,MON_266E
Marzo,Administración De Empresas,1,Introducción a la Ciencia Económica,Taller Gentrificación,2025,2025-03-01,1,2025-1,07B8F06B01EB,PROF_825D,MON_266E
Marzo,Administración De Empresas,1,Introducción a la Ciencia Económica,Taller Gentrificación,2025,2025-03-01,1,2025-1,1B9C9C3E1419,PROF_825D,MON_266E
Marzo,Administración De Empresas,1,Introducción a la Ciencia Económica,Taller Gentrificación,2025,2025-03-01,1,2025-1,2E9A88D42462,PROF_825D,MON_266E
Marzo,Administración De Empresas,1,Introducción a la Ciencia Económica,Taller Gentrificación,2025,2025-03-01,1,2025-1,335D94FD2E91,PROF_825D,MON_266E
Marzo,Administración De Empresas,1,Introducción a la Ciencia Económica,Taller Gentrificación,2025,2025-03-01,1,2025-1,B6FC92311A5A,PROF_825D,MON_266E
Marzo,Administración De Empresas,1,Introducción a la Ciencia Económica,Taller Gentrificación,2025,2025-03-01,1,2025-1,2E07ED729513,PROF_825D,MON_266E
Marzo,Administración De Empresas,1,Introducción a la Ciencia Económica,Taller Gentrificación,2025,2025-03-01,1,2025-1,CE100C6B608D,PROF_825D,MON_266E
Marzo,Administración De Empresas,1,Introducción a la Ciencia Económica,Taller Gentrificación,2025,2025-03-01,1,2025-1,EF64EBE6E394,PROF_825D,MON_266E
Marzo,Administración De Empresas,1,Introducción a la Ciencia Económica,Taller Gentrificación,2025,2025-03-01,1,2025-1,686C94685B18,PROF_825D,MON_266E
Marzo,Administración De Empresas,1,Introducción a la Ciencia Económica,Taller Gentrificación,2025,2025-03-01,1,2025-1,CBF2AE028A41,PROF_825D,MON_266E
Marzo,Administración De Empresas,1,Introducción a la Ciencia Económica,Taller Gentrificación,2025,2025-03-01,1,2025-1,5FAA597FBF0A,PROF_825D,MON_266E
Marzo,Administración De Empresas,1,Introducción a la Ciencia Económica,Taller Gentrificación,2025,2025-03-01,1,2025-1,EF90F4A03771,PROF_825D,MON_266E
Marzo,Administración De Empresas,1,Introducción a la Ciencia Económica,Taller Gentrificación,2025,2025-03-01,1,2025-1,207709B129C6,PROF_825D,MON_266E
Marzo,Administración De Empresas,1,Introducción a la Ciencia Económica,Taller Gentrificación,2025,2025-03-01,1,2025-1,4F0E2A9DB951,PROF_825D,MON_266E
Marzo,Administración De Empresas,1,Introducción a la Ciencia Económica,Taller Gentrificación,2025,2025-03-01,1,2025-1,2B50AFE070BF,PROF_825D,MON_266E
Marzo,Administración De Empresas,1,Introducción a la Ciencia Económica,Taller Gentrificación,2025,2025-03-01,1,2025-1,7BBC7EA9B42B,PROF_825D,MON_266E
Marzo,Economía,7,Econometría II,Monitoría,2025,2025-03-01,1,2025-1,42F27B1A06DA,PROF_CE2D,MON_8C0F
Marzo,Economía,7,Econometría II,Uso del Espacio,2025,2025-03-01,1,2025-1,AB2E525D1B73,PROF_CE2D,MON_66BB
Marzo,Economía,8,Econometría II,Uso del Espacio,2025,2025-03-01,1,2025-1,8BAAB5ABEAE0,PROF_CE2D,MON_66BB
Marzo,Economía,8,Econometría II,Uso del Espacio,2025,2025-03-01,1,2025-1,BE2820E359B0,PROF_CE2D,MON_66BB
Marzo,Economía,7,Econometría II,Uso del Espacio,2025,2025-03-01,1,2025-1,19B6917D39FC,PROF_CE2D,MON_66BB
Marzo,Economía,0,Econometría II,Monitoría,2025,2025-03-01,1,2025-1,D701915C03D6,PROF_CE2D,MON_8C0F
Marzo,Economía,4,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,C2DF02A88DA2,PROF_66BB,MON_266E
Marzo,Economía,1,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,767A29F9D0D5,PROF_66BB,MON_266E
Marzo,Economía,3,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,0CC28A2FDA84,PROF_66BB,MON_266E
Marzo,Finanzas,2,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,2D70FD13B9AE,PROF_66BB,MON_266E
Marzo,Economía,6,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,D86F3494C859,PROF_66BB,MON_266E
Marzo,Economía,1,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,ACCE172F0A90,PROF_66BB,MON_266E
Marzo,Finanzas,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,63B6F99FD3D5,PROF_66BB,MON_266E
Marzo,Economía,6,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,F27D68D486F1,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,3,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,ABCFEF9D54AD,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,DA148622F161,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,4,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,3D939BD6C33C,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,8,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,63FB314FBD75,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,00F1F107AF10,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,8,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,2C953D763CBC,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,8,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,F2BEFA850D00,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,3,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,2F32AABB5F0E,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,6,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,DA7E5C04D1C1,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,9D8AD46BD588,PROF_66BB,MON_266E
Marzo,NO APLICA,3,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,3B1B6E8CED20,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,5,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,6451A23FCE47,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,5,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,DF7DCFBE02E0,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,10,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,E406EB32DE0A,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,8,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,F6DC616A8255,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,980F81A949F6,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,4,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,4CB2CC15AD1A,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,8CCA8E321551,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,2,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,703E7268671B,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,3,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,78A00C838DC8,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,D69A943AF579,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,8,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,3DE69A1D8ABC,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,5,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,3C3D76D9CE7A,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,E1B55FFA02FB,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,4,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,D66100E7AC9E,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,4,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,F1934ED62BB5,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,B8DB8CCABC82,PROF_66BB,MON_266E
Marzo,Economía,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,19B6917D39FC,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,2F8665AF2594,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,2F8665AF2594,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,2,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,748B02A98B08,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,2,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,4D26A68159AE,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,5,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,8F2296AC314C,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,5,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,7D6D69E84F99,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,8,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,F8A57B98E221,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,8,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,41F9127416DF,PROF_66BB,MON_266E
Marzo,Ingeniería Biomédica,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,60593F56476C,PROF_66BB,MON_266E
Marzo,NO APLICA,0,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,93C4BF09C6FC,PROF_66BB,MON_266E
Marzo,Ingeniería Civil,8,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,450D782FE2B2,PROF_66BB,MON_266E
Marzo,Economía,4,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,C2DF02A88DA2,PROF_66BB,MON_266E
Marzo,Economía,1,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,767A29F9D0D5,PROF_66BB,MON_266E
Marzo,Economía,3,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,0CC28A2FDA84,PROF_66BB,MON_266E
Marzo,Finanzas,2,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,2D70FD13B9AE,PROF_66BB,MON_266E
Marzo,Economía,6,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,D86F3494C859,PROF_66BB,MON_266E
Marzo,Economía,1,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,ACCE172F0A90,PROF_66BB,MON_266E
Marzo,Finanzas,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,63B6F99FD3D5,PROF_66BB,MON_266E
Marzo,Economía,6,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,F27D68D486F1,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,3,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,ABCFEF9D54AD,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,DA148622F161,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,4,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,3D939BD6C33C,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,8,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,63FB314FBD75,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,00F1F107AF10,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,8,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,2C953D763CBC,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,8,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,F2BEFA850D00,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,3,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,2F32AABB5F0E,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,6,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,DA7E5C04D1C1,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,9D8AD46BD588,PROF_66BB,MON_266E
Marzo,NO APLICA,3,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,3B1B6E8CED20,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,5,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,6451A23FCE47,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,5,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,DF7DCFBE02E0,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,10,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,E406EB32DE0A,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,8,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,F6DC616A8255,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,980F81A949F6,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,4,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,4CB2CC15AD1A,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,8CCA8E321551,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,2,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,703E7268671B,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,3,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,78A00C838DC8,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,D69A943AF579,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,8,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,3DE69A1D8ABC,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,5,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,3C3D76D9CE7A,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,E1B55FFA02FB,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,4,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,D66100E7AC9E,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,4,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,F1934ED62BB5,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,B8DB8CCABC82,PROF_66BB,MON_266E
Marzo,Economía,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,19B6917D39FC,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,2F8665AF2594,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,2F8665AF2594,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,2,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,748B02A98B08,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,2,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,4D26A68159AE,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,5,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,8F2296AC314C,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,5,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,7D6D69E84F99,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,8,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,F8A57B98E221,PROF_66BB,MON_266E
Marzo,Negocios Internacionales,8,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,41F9127416DF,PROF_66BB,MON_266E
Marzo,Ingeniería Biomédica,7,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,60593F56476C,PROF_66BB,MON_266E
Marzo,NO APLICA,0,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,93C4BF09C6FC,PROF_66BB,MON_266E
Marzo,Ingeniería Civil,8,Curso LEA,Capacitación Power BI,2025,2025-03-01,1,2025-1,450D782FE2B2,PROF_66BB,MON_266E
Marzo,Economía,7,Econometría II,Monitoría,2025,2025-03-01,1,2025-1,42F27B1A06DA,PROF_CE2D,MON_8C0F
Marzo,Economía,7,Econometría II,Uso del Espacio,2025,2025-03-01,1,2025-1,AB2E525D1B73,PROF_CE2D,MON_66BB
Marzo,Economía,8,Econometría II,Uso del Espacio,2025,2025-03-01,1,2025-1,8BAAB5ABEAE0,PROF_CE2D,MON_66BB
Marzo,Economía,8,Econometría II,Uso del Espacio,2025,2025-03-01,1,2025-1,BE2820E359B0,PROF_CE2D,MON_66BB
Marzo,Economía,7,Econometría II,Uso del Espacio,2025,2025-03-01,1,2025-1,19B6917D39FC,PROF_CE2D,MON_66BB
Marzo,Economía,0,Econometría II,Monitoría,2025,2025-03-01,1,2025-1,D701915C03D6,PROF_CE2D,MON_8C0F
Marzo,Economía,6,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,8DFA845287E5,PROF_66BB,MON_66BB
Marzo,Economía,5,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,EBE8D25C48F8,PROF_66BB,MON_66BB
Marzo,Administración De Empresas,5,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,04A86BEF13E5,PROF_66BB,MON_66BB
Marzo,Economía,4,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,C2DF02A88DA2,PROF_66BB,MON_66BB
Marzo,Economía,4,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,3D939BD6C33C,PROF_66BB,MON_66BB
Marzo,Economía,4,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,9F90FD007001,PROF_66BB,MON_66BB
Marzo,Economía,5,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,32C9A49748BA,PROF_66BB,MON_66BB
Marzo,Ingeniería Industrial,5,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,C91DC775F0FF,PROF_66BB,MON_66BB
Marzo,Economía,3,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,4923C22082D1,PROF_66BB,MON_66BB
Marzo,Economía,6,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,8DFA845287E5,PROF_66BB,MON_66BB
Marzo,Economía,5,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,EBE8D25C48F8,PROF_66BB,MON_66BB
Marzo,Administración De Empresas,5,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,04A86BEF13E5,PROF_66BB,MON_66BB
Marzo,Economía,4,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,C2DF02A88DA2,PROF_66BB,MON_66BB
Marzo,Economía,4,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,3D939BD6C33C,PROF_66BB,MON_66BB
Marzo,Economía,4,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,9F90FD007001,PROF_66BB,MON_66BB
Marzo,Economía,5,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,32C9A49748BA,PROF_66BB,MON_66BB
Marzo,Ingeniería Industrial,5,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,C91DC775F0FF,PROF_66BB,MON_66BB
Marzo,Economía,3,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,4923C22082D1,PROF_66BB,MON_66BB
Marzo,Economía,6,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,8DFA845287E5,PROF_66BB,MON_66BB
Marzo,Economía,5,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,EBE8D25C48F8,PROF_66BB,MON_66BB
Marzo,Administración De Empresas,5,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,04A86BEF13E5,PROF_66BB,MON_66BB
Marzo,Economía,4,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,C2DF02A88DA2,PROF_66BB,MON_66BB
Marzo,Economía,4,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,3D939BD6C33C,PROF_66BB,MON_66BB
Marzo,Economía,4,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,9F90FD007001,PROF_66BB,MON_66BB
Marzo,Economía,5,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,32C9A49748BA,PROF_66BB,MON_66BB
Marzo,Ingeniería Industrial,5,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,C91DC775F0FF,PROF_66BB,MON_66BB
Marzo,Economía,3,Curso LEA,Capacitación R,2025,2025-03-01,1,2025-1,4923C22082D1,PROF_66BB,MON_66BB
Marzo,Economía,7,Econometría II,Monitoría,2025,2025-03-01,1,2025-1,42F27B1A06DA,PROF_CE2D,MON_8C0F
Marzo,Economía,7,Econometría II,Uso del Espacio,2025,2025-03-01,1,2025-1,AB2E525D1B73,PROF_CE2D,MON_66BB
Marzo,Economía,8,Econometría II,Uso del Espacio,2025,2025-03-01,1,2025-1,8BAAB5ABEAE0,PROF_CE2D,MON_66BB
Marzo,Economía,8,Econometría II,Uso del Espacio,2025,2025-03-01,1,2025-1,BE2820E359B0,PROF_CE2D,MON_66BB
Marzo,Economía,7,Econometría II,Uso del Espacio,2025,2025-03-01,1,2025-1,19B6917D39FC,PROF_CE2D,MON_66BB
Marzo,Economía,0,Econometría II,Monitoría,2025,2025-03-01,1,2025-1,D701915C03D6,PROF_CE2D,MON_8C0F
Marzo,Negocios Internacionales,3,Microeconomía I,Monitoría,2025,2025-03-01,1,2025-1,9D5F18F7E768,PROF_CE2D,MON_8B96
Marzo,Negocios Internacionales,3,Microeconomía I,Monitoría,2025,2025-03-01,1,2025-1,A0C5019765C4,PROF_CE2D,MON_8B96
Marzo,Negocios Internacionales,3,Microeconomía I,Monitoría,2025,2025-03-01,1,2025-1,C3DC9F7CE63A,PROF_CE2D,MON_8B96
Marzo,Negocios Internacionales,3,Microeconomía I,Monitoría,2025,2025-03-01,1,2025-1,9D5F18F7E768,PROF_CE2D,MON_8B96
Marzo,Mercadeo,1,Introducción a la Ciencia Económica,Capacitación Tableau,2025,2025-03-01,1,2025-1,0093032FD0BA,PROF_CB99,MON_6AEB
Marzo,Mercadeo,1,Introducción a la Ciencia Económica,Capacitación Tableau,2025,2025-03-01,1,2025-1,9FE52D84D2D0,PROF_CB99,MON_6AEB
Marzo,Mercadeo,1,Introducción a la Ciencia Económica,Capacitación Tableau,2025,2025-03-01,1,2025-1,85D50DEE062A,PROF_CB99,MON_6AEB
Marzo,Mercadeo,1,Introducción a la Ciencia Económica,Capacitación Tableau,2025,2025-03-01,1,2025-1,F87C49030FFB,PROF_CB99,MON_6AEB
Marzo,Mercadeo,1,Introducción a la Ciencia Económica,Capacitación Tableau,2025,2025-03-01,1,2025-1,FA75C1757145,PROF_CB99,MON_6AEB
Marzo,Mercadeo,1,Introducción a la Ciencia Económica,Capacitación Tableau,2025,2025-03-01,1,2025-1,992D609E7643,PROF_CB99,MON_6AEB
Marzo,Mercadeo,1,Introducción a la Ciencia Económica,Capacitación Tableau,2025,2025-03-01,1,2025-1,E41AD42F1E7F,PROF_CB99,MON_6AEB
Marzo,Administración De Empresas,1,Introducción a la Ciencia Económica,Capacitación Tableau,2025,2025-03-01,1,2025-1,7D80A758CC96,PROF_CB99,MON_6AEB
Marzo,Administración De Empresas,3,Introducción a la Ciencia Económica,Capacitación Tableau,2025,2025-03-01,1,2025-1,BB35BAC7E13A,PROF_CB99,MON_6AEB
